"name","gender","income"
"Alexander Johnson","Male","37500"
"Alexander Johnson","Male","37500"
"Alexander Johnson","Male","37500"
"Erin Kelly","Female","17500"
"Ryan Adams","Male","50000"
"Ryan Adams","Male","50000"
"Ryan Adams","Male","50000"
"Kristina Cherry","Female","37500"
"Cheryl Snyder","Male","50000"
"Laura Soto","Male","17500"
"Kevin Mosley","Male","50000"
"Jack Lloyd","Male","37500"
"Jack Lloyd","Male","37500"
"Curtis Moss","Female","50000"
"Curtis Moss","Female","50000"
"Travis Hamilton","Female","50000"
"Travis Hamilton","Female","50000"
"Sean Myers","Female","37500"
"Eric Grant","Male","50000"
"Stephanie Martin","Female","37500"
"Megan Maldonado","Male","37500"
"Darren Perez","Male","17500"
"Albert Howard","Female","17500"
"Albert Howard","Female","17500"
"Albert Howard","Female","17500"
"Sabrina Conner","Male","17500"
"Sabrina Conner","Male","17500"
"Jacob Smith","Male","37500"
"Tanya Cowan","Female","37500"
"Keith Porter","Male","17500"
"Keith Porter","Male","17500"
"Leonard Cowan","Male","50000"
"Leonard Cowan","Male","50000"
"Leonard Cowan","Male","50000"
"Leonard Cowan","Male","50000"
"Billy Combs","Male","17500"
"Billy Combs","Male","17500"
"Cassandra Simmons","Female","17500"
"Cassandra Simmons","Female","17500"
"Cassandra Simmons","Female","17500"
"Devin Irwin","Male","37500"
"Paige Stanley","Male","50000"
"Kelly Contreras","Female","37500"
"Ms. Kimberly Washington","Male","50000"
"Ms. Kimberly Washington","Male","50000"
"Kayla Davis","Male","50000"
"Kayla Davis","Male","50000"
"Kayla Davis","Male","50000"
"Doris Taylor","Male","37500"
"Doris Taylor","Male","37500"
"Reginald Johnson","Male","37500"
"Todd Simmons","Male","50000"
"Todd Simmons","Male","50000"
"Michael Wright","Male","50000"
"Stephanie Arnold","Male","50000"
"Stephanie Arnold","Male","50000"
"Frederick Bright","Female","37500"
"Frederick Bright","Female","37500"
"Frederick Bright","Female","37500"
"Frederick Bright","Female","37500"
"Debbie Park","Female","37500"
"Laurie Wang","Male","17500"
"Laurie Wang","Male","17500"
"Jonathan Howard","Female","37500"
"Jonathan Howard","Female","37500"
"James French","Male","50000"
"Carl Serrano","Male","50000"
"Carl Serrano","Male","50000"
"Christy Larson","Female","37500"
"Amy Chavez","Male","17500"
"Amy Chavez","Male","17500"
"Corey Andrews","Female","37500"
"Corey Andrews","Female","37500"
"Corey Andrews","Female","37500"
"Eric Meyers","Male","37500"
"Eric Meyers","Male","37500"
"Mrs. Angelica Ortiz","Female","37500"
"Mrs. Angelica Ortiz","Female","37500"
"Jennifer Hamilton","Male","17500"
"Jennifer Hamilton","Male","17500"
"Steven Rodriguez","Male","37500"
"Steven Rodriguez","Male","37500"
"Diane Allen","Male","50000"
"Diane Allen","Male","50000"
"Diane Allen","Male","50000"
"Roberto Bass","Female","17500"
"Roberto Bass","Female","17500"
"Roberto Bass","Female","17500"
"Roberto Bass","Female","17500"
"Roberto Bass","Female","17500"
"Natalie Gonzales","Female","37500"
"Natalie Gonzales","Female","37500"
"Natalie Gonzales","Female","37500"
"Nicole Hanson","Female","17500"
"Nicole Hanson","Female","17500"
"Devin Robinson","Female","17500"
"Devin Robinson","Female","17500"
"Amy Smith","Female","37500"
"Amy Smith","Female","37500"
"Amy Smith","Female","37500"
"Felicia Pena","Female","50000"
"Felicia Pena","Female","50000"
"Felicia Pena","Female","50000"
"Matthew Terry","Female","37500"
"Matthew Terry","Female","37500"
"Robert Thompson","Female","37500"
"Robert Thompson","Female","37500"
"Dana Clark","Male","17500"
"Dana Clark","Male","17500"
"Adrian Owens","Male","37500"
"Adrian Owens","Male","37500"
"Adrian Owens","Male","37500"
"Adrian Owens","Male","37500"
"Adrian Owens","Male","37500"
"Trevor Miranda","Female","50000"
"Trevor Miranda","Female","50000"
"Trevor Miranda","Female","50000"
"Diana Anderson","Male","50000"
"Tyler Carter","Male","17500"
"Tyler Carter","Male","17500"
"Haley Avila","Female","17500"
"Haley Avila","Female","17500"
"Laura Shields","Male","37500"
"Laura Shields","Male","37500"
"Jennifer Davis","Female","37500"
"Dana Price","Male","50000"
"Shirley Dunn","Male","50000"
"Benjamin Adams","Male","37500"
"Benjamin Adams","Male","37500"
"Benjamin Adams","Male","37500"
"Adam Warner","Male","50000"
"Adam Warner","Male","50000"
"Kyle Morales","Female","37500"
"Brian Mitchell","Male","50000"
"Brian Mitchell","Male","50000"
"Jon Wilson","Male","37500"
"Jon Wilson","Male","37500"
"Mallory Reed","Male","50000"
"Mallory Reed","Male","50000"
"Mallory Reed","Male","50000"
"Ryan Lewis","Female","37500"
"Ryan Lewis","Female","37500"
"Miranda Gonzalez","Male","37500"
"Miranda Gonzalez","Male","37500"
"Edward Stewart","Male","17500"
"Edward Stewart","Male","17500"
"Edward Stewart","Male","17500"
"Edward Stewart","Male","17500"
"Edward Stewart","Male","17500"
"Jessica Beard","Female","17500"
"Jessica Beard","Female","17500"
"Judith Morgan","Male","17500"
"Judith Morgan","Male","17500"
"Monica Davis","Male","37500"
"Monica Davis","Male","37500"
"Monica Davis","Male","37500"
"Monica Davis","Male","37500"
"Amy Dickerson","Male","17500"
"Mary Mcclure","Female","37500"
"Mary Mcclure","Female","37500"
"Tyler Franklin","Male","50000"
"Tyler Franklin","Male","50000"
"Andres Zuniga","Male","37500"
"John Garcia","Male","50000"
"John Garcia","Male","50000"
"Janet Mann","Female","37500"
"Janet Mann","Female","37500"
"Janet Mann","Female","37500"
"Janet Mann","Female","37500"
"Patrick Ford","Male","37500"
"William Koch","Male","17500"
"William Koch","Male","17500"
"Michael Combs","Female","17500"
"Michael Combs","Female","17500"
"Michael Combs","Female","17500"
"Michael Combs","Female","17500"
"Jessica Brooks","Male","50000"
"Jessica Brooks","Male","50000"
"Robin Crosby","Female","37500"
"Robin Crosby","Female","37500"
"Robin Crosby","Female","37500"
"Robin Crosby","Female","37500"
"Megan Smith","Male","50000"
"Megan Smith","Male","50000"
"Michael Young","Male","50000"
"Jacqueline Harris","Male","37500"
"Mariah Haynes","Male","37500"
"Mariah Haynes","Male","37500"
"Brett Marshall","Male","50000"
"Ryan Reyes","Female","37500"
"Ryan Reyes","Female","37500"
"Ryan Reyes","Female","37500"
"Ryan Reyes","Female","37500"
"Ryan Reyes","Female","37500"
"Alexis Delgado","Female","50000"
"Alexis Delgado","Female","50000"
"Alexis Delgado","Female","50000"
"Teresa Hinton PhD","Female","50000"
"Teresa Hinton PhD","Female","50000"
"Laurie Jimenez","Female","17500"
"Amanda Allen","Female","17500"
"Patricia Roberts","Male","50000"
"Patricia Roberts","Male","50000"
"Patricia Roberts","Male","50000"
"Jeffrey Smith","Female","17500"
"Paul Cordova","Male","17500"
"Paul Cordova","Male","17500"
"Thomas Woods","Male","50000"
"Thomas Woods","Male","50000"
"Ricky Fry","Female","17500"
"Ricky Fry","Female","17500"
"Anthony Rose","Male","50000"
"Anthony Rose","Male","50000"
"Anthony Rose","Male","50000"
"Collin Davis","Male","37500"
"Collin Davis","Male","37500"
"Collin Davis","Male","37500"
"Collin Davis","Male","37500"
"Edward Marshall","Male","17500"
"Sherry Scott","Female","50000"
"Sherry Scott","Female","50000"
"Brent Fernandez","Female","17500"
"Brent Fernandez","Female","17500"
"Brent Fernandez","Female","17500"
"Julia Johnson","Female","37500"
"Sara Martinez","Male","17500"
"Alexandra Roy","Male","17500"
"Alexandra Roy","Male","17500"
"Alexandra Roy","Male","17500"
"Joseph Peterson","Female","37500"
"Joseph Peterson","Female","37500"
"Joseph Peterson","Female","37500"
"Joseph Peterson","Female","37500"
"James Pruitt","Female","17500"
"James Pruitt","Female","17500"
"James Pruitt","Female","17500"
"Brianna Morales MD","Male","37500"
"Christopher Evans","Male","50000"
"Christopher Evans","Male","50000"
"Jose Hudson","Male","50000"
"Michael Brown","Male","17500"
"Michael Brown","Male","17500"
"Aaron Jackson","Female","37500"
"Russell West","Male","50000"
"Russell West","Male","50000"
"Russell West","Male","50000"
"Dana Clark","Female","37500"
"Dana Clark","Female","37500"
"Dana Clark","Female","37500"
"Dana Clark","Female","37500"
"Tammy Watts","Male","37500"
"Sergio Ellis","Female","50000"
"Sergio Ellis","Female","50000"
"Michael Miller","Male","37500"
"Kimberly Mitchell","Female","37500"
"Kimberly Mitchell","Female","37500"
"Kimberly Mitchell","Female","37500"
"Kimberly Mitchell","Female","37500"
"Nichole Nelson","Male","50000"
"Nichole Nelson","Male","50000"
"Linda Campbell","Male","50000"
"Kimberly Payne","Female","37500"
"Kimberly Payne","Female","37500"
"Anthony Ferguson","Female","37500"
"Anthony Ferguson","Female","37500"
"Terri Wright","Male","37500"
"Terri Wright","Male","37500"
"Terri Wright","Male","37500"
"Ryan Fleming","Male","50000"
"Ryan Fleming","Male","50000"
"Ryan Fleming","Male","50000"
"Ryan Fleming","Male","50000"
"Sarah Porter","Female","50000"
"David Ford","Male","37500"
"David Ford","Male","37500"
"David Ford","Male","37500"
"David Ford","Male","37500"
"Cheryl Neal","Male","50000"
"David Miles","Male","17500"
"David Miles","Male","17500"
"Kevin Rush","Male","50000"
"Kevin Rush","Male","50000"
"Kevin Rush","Male","50000"
"Tammy Fisher","Male","37500"
"Charles Page","Male","50000"
"Charles Page","Male","50000"
"Charles Page","Male","50000"
"Karen Evans","Male","50000"
"Spencer Carlson","Male","17500"
"Spencer Carlson","Male","17500"
"Spencer Carlson","Male","17500"
"Spencer Carlson","Male","17500"
"Kaylee Wood","Female","37500"
"Kaylee Wood","Female","37500"
"Scott Ayala","Male","50000"
"Scott Ayala","Male","50000"
"Scott Ayala","Male","50000"
"Robert Blevins","Male","50000"
"Robert Blevins","Male","50000"
"Peter Elliott","Male","37500"
"Sandra Walters","Female","17500"
"Sandra Walters","Female","17500"
"Wayne Flynn","Male","50000"
"Wayne Flynn","Male","50000"
"Renee Jones","Female","37500"
"Patrick Taylor","Female","50000"
"Patrick Taylor","Female","50000"
"Kathleen Khan","Male","50000"
"Kathleen Khan","Male","50000"
"Kathleen Khan","Male","50000"
"Deanna Chen","Male","17500"
"Brian Smith","Female","37500"
"Jessica Smith","Male","50000"
"Brittany Williams","Male","37500"
"Misty Sloan","Female","50000"
"Misty Sloan","Female","50000"
"Misty Sloan","Female","50000"
"Rodney Nelson","Male","37500"
"Rodney Nelson","Male","37500"
"Michael Rodriguez","Female","50000"
"David Blair","Male","50000"
"Daniel Meza","Female","37500"
"Daniel Meza","Female","37500"
"Frank Mayer","Male","50000"
"Frank Mayer","Male","50000"
"Dan Sullivan","Male","37500"
"Dan Sullivan","Male","37500"
"Daniel Brown","Male","50000"
"Daniel Brown","Male","50000"
"Daniel Brown","Male","50000"
"Daniel Brown","Male","50000"
"Scott Rodriguez","Female","37500"
"Debra Henderson","Male","37500"
"Debra Henderson","Male","37500"
"Eric Sims","Male","17500"
"Jamie Allen","Female","17500"
"Tina Myers","Male","17500"
"Tina Myers","Male","17500"
"Katherine Allen","Male","17500"
"Katherine Allen","Male","17500"
"Katherine Allen","Male","17500"
"Jennifer Harrison","Male","50000"
"Jennifer Harrison","Male","50000"
"Ashley Lewis","Male","17500"
"Robert Adams","Male","37500"
"Diana Johnson","Male","50000"
"Jessica Walker","Male","50000"
"Jessica Walker","Male","50000"
"Jessica Walker","Male","50000"
"Robin Anthony","Male","50000"
"Ross Lowe","Male","37500"
"Ross Lowe","Male","37500"
"Ross Lowe","Male","37500"
"Brian Lane","Male","37500"
"Brian Lane","Male","37500"
"Brian Lane","Male","37500"
"Meghan Miller","Male","50000"
"Jennifer Miller","Male","37500"
"April James","Male","50000"
"Robert Douglas","Male","50000"
"Meagan Dyer","Female","37500"
"Michael Chapman","Male","17500"
"Michael Chapman","Male","17500"
"Michael Chapman","Male","17500"
"Stuart Bernard","Male","50000"
"Jerome Phillips","Female","37500"
"Joe Hart DVM","Female","17500"
"Joe Hart DVM","Female","17500"
"Heidi Thomas","Male","50000"
"Heidi Thomas","Male","50000"
"Todd Norton","Female","37500"
"Todd Norton","Female","37500"
"Karen Elliott","Male","17500"
"Karen Elliott","Male","17500"
"Karen Elliott","Male","17500"
"Caitlyn Jacobson","Male","37500"
"Caitlyn Jacobson","Male","37500"
"Caitlyn Jacobson","Male","37500"
"Matthew Ellis","Female","37500"
"Kimberly Clark","Male","17500"
"Kimberly Clark","Male","17500"
"Valerie Fletcher","Male","37500"
"Frank Bruce","Female","17500"
"Cindy Diaz MD","Male","50000"
"Katherine Vaughan","Male","50000"
"Katherine Vaughan","Male","50000"
"Katherine Vaughan","Male","50000"
"Kristin Rivera","Female","17500"
"Kristin Rivera","Female","17500"
"Kristin Rivera","Female","17500"
"Ryan Mcintyre","Female","37500"
"Matthew Watson","Female","17500"
"Juan Dunlap","Female","17500"
"Angela Murray","Female","37500"
"Lauren Haas","Female","50000"
"Laura Jensen","Female","37500"
"Veronica Thomas","Female","37500"
"Terri Warner","Male","17500"
"Madison Park","Male","37500"
"Madison Park","Male","37500"
"Richard Oliver","Female","50000"
"Richard Oliver","Female","50000"
"Richard Oliver","Female","50000"
"Richard Oliver","Female","50000"
"Michelle Elliott","Male","50000"
"Jon Gonzalez","Male","17500"
"Joseph Simmons","Male","37500"
"Joseph Simmons","Male","37500"
"Joseph Simmons","Male","37500"
"Jack Sims","Male","50000"
"Phillip Garcia","Female","37500"
"Adam Soto","Male","50000"
"Adam Soto","Male","50000"
"Adam Soto","Male","50000"
"Adam Soto","Male","50000"
"Mary Brown","Male","37500"
"Ronald Mccarthy","Male","37500"
"Ronald Mccarthy","Male","37500"
"Nicole Payne","Female","37500"
"Nicole Payne","Female","37500"
"Nicole Payne","Female","37500"
"Bryce Andersen","Male","50000"
"Bryce Andersen","Male","50000"
"Bryce Andersen","Male","50000"
"Bryce Andersen","Male","50000"
"Cathy Smith","Male","37500"
"David Patterson","Male","50000"
"David Patterson","Male","50000"
"David Patterson","Male","50000"
"Lisa Kim","Female","37500"
"Lisa Kim","Female","37500"
"Lori Bryant","Male","37500"
"Yvonne Diaz","Male","17500"
"Yvonne Diaz","Male","17500"
"Yvonne Diaz","Male","17500"
"Yvonne Diaz","Male","17500"
"Susan Brown","Female","17500"
"Susan Brown","Female","17500"
"Melvin Jackson","Male","17500"
"Kimberly Velasquez","Male","37500"
"Kimberly Velasquez","Male","37500"
"Kimberly Velasquez","Male","37500"
"Kaylee Jackson","Male","17500"
"Brittney Wagner","Female","37500"
"Brittney Wagner","Female","37500"
"Brittney Wagner","Female","37500"
"Brittney Wagner","Female","37500"
"Mark Owen","Male","50000"
"Mark Owen","Male","50000"
"Blake Cobb","Male","50000"
"Blake Cobb","Male","50000"
"Michael Cannon","Female","37500"
"Tyler Thompson","Male","37500"
"David Boyd","Male","17500"
"David Boyd","Male","17500"
"David Boyd","Male","17500"
"Jerry Brewer","Male","50000"
"Edward Blake","Female","37500"
"William Gomez","Male","50000"
"William Gomez","Male","50000"
"William Gomez","Male","50000"
"Laura Woods","Male","50000"
"Laura Woods","Male","50000"
"Laura Woods","Male","50000"
"Stephen Gutierrez","Male","37500"
"Troy Soto","Male","37500"
"Jeffrey Foley","Male","50000"
"Robert Schwartz","Male","37500"
"Robert Schwartz","Male","37500"
"Robert Schwartz","Male","37500"
"Natasha Stewart","Male","50000"
"Natasha Stewart","Male","50000"
"Natasha Stewart","Male","50000"
"Ethan Larson","Female","37500"
"Jessica Ibarra","Female","50000"
"Jeremy Reed","Female","50000"
"Jeremy Reed","Female","50000"
"Janice Valdez","Female","37500"
"Theresa Moreno","Female","17500"
"Crystal Alvarado","Female","17500"
"Crystal Alvarado","Female","17500"
"Crystal Alvarado","Female","17500"
"Lisa Robles","Male","50000"
"Lisa Robles","Male","50000"
"Lawrence Green","Female","17500"
"Lawrence Green","Female","17500"
"Lawrence Green","Female","17500"
"Lawrence Green","Female","17500"
"Helen Lopez","Male","17500"
"Marco Huang","Male","50000"
"Marco Huang","Male","50000"
"Perry Hall","Female","17500"
"Perry Hall","Female","17500"
"Lisa Peterson","Male","50000"
"Donna Howard","Male","37500"
"Donna Howard","Male","37500"
"Donna Howard","Male","37500"
"Donna Howard","Male","37500"
"Donna Howard","Male","37500"
"Dr. Rachel Moody","Male","17500"
"Dr. Rachel Moody","Male","17500"
"Angel Jacobs","Female","50000"
"Deborah French","Female","17500"
"Kayla Snyder","Male","17500"
"Kayla Snyder","Male","17500"
"Tammy Ross","Male","17500"
"Karen Fields","Male","17500"
"Cheryl Baxter","Female","17500"
"Cheryl Baxter","Female","17500"
"Laura Holloway","Male","50000"
"Ashley Gomez","Male","50000"
"David Mitchell","Male","17500"
"David Mitchell","Male","17500"
"Gabriela Chapman","Female","37500"
"Courtney Vargas","Male","50000"
"Cheryl Trujillo","Male","37500"
