"name","income"
"Gloria Pratt",50000
"James Bush",50000
"James Powell",50000
"David Smith",50000
"David Warren",50000
"David Hudson",50000
"Daniel Aguilar",50000
"Robert Graham",50000
"Cynthia Wiggins",50000
"Kelly Anderson",50000
"Crystal Holmes",50000
"Janice Phillips",50000
"Kevin Williams",50000
"Candace Brown",50000
"Ashley Morrison",50000
"Julia Medina",50000
"Ray Forbes",50000
"Christopher Owen",50000
"Jeremy Marshall",50000
"Karen Evans",50000
"Jason Green",50000
"Christopher Reynolds",50000
"Keith Hodge",50000
"Rachel Marks",50000
"Patrick Johnson",50000
"Kayla Dennis",50000
"Jennifer Cannon",50000
"Joseph Henderson",50000
"Brandy Banks",50000
"Amanda Fisher",50000
"Dr. George Boone Jr.",50000
"Larry Williams",50000
"Nichole Campbell",50000
"Marie Mason",50000
"Amanda Phillips",50000
"Monica Taylor",50000
"Kevin Moreno",50000
"Frances Miller",50000
"Johnny Butler",50000
"Troy Walters",50000
"Dana Ellison",50000
"Jeffrey Cunningham",50000
"Michael Collins",50000
"Melanie Strickland",50000
"Michael Gardner",50000
"William Bray",50000
"Zachary Mcmillan",50000
"Christopher Shelton",50000
"Alisha Johnson",50000
"Alicia Hamilton",50000
"Harold Young",50000
"Aaron Lee",50000
"Victoria Moore",50000
"Tony Young",50000
"Daniel Howell",50000
"Austin Webb",50000
"Stacy Johnston",50000
"Tom Peters",50000
"Mary Alexander",50000
"Jessica Kirk",50000
"Wesley Rivera",50000
"Sandra Collins",50000
"Jay James",50000
"Elizabeth Porter",50000
"Tyler Alvarez",50000
"Lisa Yang",50000
"April Williams",50000
"Brittany Mcmahon",50000
"Kelly Morales",50000
"Marcus Peterson",50000
"George Suarez",50000
"Sarah Travis",50000
"Daniel Howard",50000
"Mrs. Olivia Jones MD",50000
"Troy Daniels",50000
"Stephen Reed",50000
"Katherine Cook",50000
"Jenna Murphy",50000
"Heather Contreras",50000
"Michelle Morris",50000
"Regina Vega",50000
"Scott Mason",50000
"Lauren Fuentes",50000
"Amanda Maddox",50000
"Wanda Evans",50000
"Holly Anderson",50000
"Paul Atkinson",50000
"Anthony Hess",50000
"Barbara Perez",50000
"Bobby Gonzalez",50000
"Brian White",50000
"Monica Clark",50000
"Melissa Clark",50000
"Jonathan Golden",50000
"Stanley French",50000
"Brandon Boyer",50000
"Terry Rich",50000
"Sandra Torres",50000
"Beverly Carpenter",50000
"Courtney Jackson",50000
"John Hernandez",50000
"Anthony Martinez",50000
"Jason Bell",50000
"Sean Harrison IV",50000
"Angela Smith",50000
"Chad Vance",50000
"Michele Church",50000
"Allison Santana",50000
"Angela Bell",50000
"Sherri Ramirez",50000
"April Curtis",50000
"Jennifer Ross",50000
"Noah Lopez",50000
"Jennifer Hall",50000
"Elizabeth Thompson",50000
"Michael Jacobs",50000
"Ryan Sandoval",50000
"Daniel Valdez",50000
"Kayla Stout",50000
"Michelle Cobb",50000
"Christopher Ryan",50000
"Anthony Saunders",50000
"Julie Williams",50000
"Linda Boyd",50000
"Jose West",50000
"Joshua Lee",50000
"Robert Mcgrath",50000
"Christopher Mccormick",50000
"Michael Flores",50000
"Christopher Kelly",50000
"Anthony Martinez",50000
"Justin Wilson",50000
"Jennifer Robinson",50000
"Michelle Jones",50000
"Joshua Sharp",50000
"Christine Delgado",50000
"Christopher Davies",50000
"Jason Parker",50000
"Arthur Goodwin",50000
"Laurie Rich",50000
"Connor Barnes",50000
"Joshua Thompson",50000
"Bryan Lucero",50000
"Sally Bartlett",50000
"Theodore Henry",50000
"Scott Davis",50000
"Timothy Jackson",50000
"William Carter",50000
"Steven Russell",50000
"Peter James",50000
"Ryan Nichols",50000
"Hannah Brown",50000
"Michael Wilson",50000
"Brittany Price",50000
"Thomas Molina",50000
"Thomas Zimmerman",50000
"Jesse Tucker",50000
"Alan Hogan",50000
"Jamie Ellis",50000
"Heather Burns",50000
"Nicholas Henson",50000
"Kimberly Gillespie",50000
"Samantha Reed",50000
"Robert Mooney",50000
"Katie Khan",50000
"Christina Boyd",50000
"Mary Mosley",50000
"Matthew Evans",50000
"Dale Jones",50000
"Ronald Maldonado",50000
"Shawn Wood",50000
"Sarah Burke",50000
"Stephanie Molina",50000
"Dennis Arnold",50000
"Christopher Walton",50000
"Anna Johnson",50000
"Melissa Hodge",50000
"James Sullivan",50000
"Nancy Galvan",50000
"Angel Santiago",50000
"Jeffrey Burgess",50000
"Bryce Strong",50000
"Anna Holland",50000
"Carrie Taylor",50000
"Dr. Joseph Thompson DDS",50000
"Jessica Gomez",50000
"Christine Garner",50000
"Crystal Santos",50000
"Danielle Salinas MD",50000
"Samantha Preston",50000
"Casey Gray",50000
"Cynthia Wright",50000
"Pamela Coleman",50000
"Michelle Torres",50000
"Wanda Johnson DVM",50000
"Katrina Harris",50000
"Donald Davis",50000
"Christina Parker",50000
"Jennifer Thomas",50000
"Paul Duke",50000
"Leon Parsons",50000
"Daniel Ortiz",50000
"Ronald Stewart",50000
"Stephanie Huffman",50000
"Deborah Sanders",50000
"Emily Nunez",50000
"Amanda Gordon",50000
"Angel Brennan",50000
"Connor Woods",50000
"Jennifer Gibson",50000
"Thomas Burton",50000
"Christopher Russell",50000
"Carolyn Hensley",50000
"April Oconnor",50000
"Lonnie Johnson",50000
"Emily Sanchez",50000
"Amber Smith",50000
"Samuel Taylor",50000
"Ann Torres",50000
"Paul Sharp",50000
"Ms. Christine Brown DDS",50000
"Steven Sawyer",50000
"Kristi Vance",50000
"Christopher Gonzalez",50000
"Patricia Brown",50000
"Daniel Murray",50000
"Mark Davis",50000
"Lisa Shaw",50000
"Lori Baker",50000
"Nancy Lewis",50000
"Kristin Hernandez",50000
"Sara Pittman",50000
"Robert Brown",50000
"Jonathan Sullivan",50000
"Michael Davis",50000
"Sheena Ramirez",50000
"Emma Ponce DDS",50000
"Robert Freeman",50000
"Robert Dickerson",50000
"Charles Harris",50000
"Chad Morgan",50000
"Rebecca Harris",50000
"Marilyn Williams",50000
"James Thompson",50000
"Justin Miller",50000
"Olivia Johnson",50000
"Stephanie Barnett",50000
"Mary Hayes",50000
"Julie Lopez",50000
"Emily Crane",50000
"Ross Brown",50000
"Brittany Perez",50000
"Pamela Guerra",50000
"Aaron Harrison",50000
"James Brooks",50000
"George Smith",50000
"Dakota Ramirez",50000
"Glen Brown",50000
"Laura Ray",50000
"Anthony Clayton",50000
"Jennifer Smith",50000
"Beverly Gutierrez",50000
"James Mitchell",50000
"Keith Kelley",50000
"Kyle Duncan Jr.",50000
"Ashley Willis",50000
"Benjamin Torres",50000
"Travis Gomez",50000
"Matthew Johnson",50000
"Andrew Lambert",50000
"Frank Hall",50000
"Ariana Webb",50000
"Timothy Murphy",50000
"Brian Kennedy",50000
"James Paul",50000
"Matthew Villa MD",50000
"Thomas Barker",50000
"Dennis Mcdonald",50000
"Patrick Dominguez",50000
"Amanda Arnold",50000
"Craig Robinson",50000
"Michael Davies",50000
"Carl Peters",50000
"Tracey Bauer",50000
"Dana Smith",50000
"Natalie Delacruz",50000
"Walter Franklin",50000
"Emily Scott",50000
"Justin Bullock",50000
"Jonathan Lawson",50000
"Christina Fuentes",50000
"Mark Montgomery",50000
"Michelle Strong",50000
"Angela Black",50000
"Mitchell Kemp",50000
"Stephanie Vasquez",50000
"Maria Turner",50000
"Joseph Myers",50000
"Kevin Phillips Jr.",50000
"Joshua Garrison",50000
"Garrett French",50000
"Lisa Sampson",50000
"Joseph Bennett",50000
"Sabrina Mills",50000
"Angela Hall",50000
"Thomas Thompson",50000
"Mr. Jason Johnson",50000
"Cynthia Cantu",50000
"Melissa Reyes",50000
"Brian Miller",50000
"Alex Sparks",50000
"Heather Riley MD",50000
"Emily Everett",50000
"Teresa Lawson",50000
"Sarah Carter",50000
"Cory Holt",50000
"Jason Shelton",50000
"Tim Green",50000
"Katie Sanchez",50000
"Theresa Jackson",50000
"Louis Fitzpatrick",50000
"David Cook",50000
"Gwendolyn Reyes",50000
"Jeffrey Jones",50000
"Tim Hurley",50000
"Kurt Montgomery",50000
"Lisa Cummings",50000
"Nicholas Cain",50000
"Paul Patrick",50000
"Mary Turner",50000
"Joann Flynn",50000
"Allen Crawford",50000
"Jillian Nelson",50000
"Elizabeth Merritt",50000
"Richard Mosley",50000
"Felicia Valencia",50000
"Devin Alvarez",50000
"Kevin Hayes",50000
"Robert Figueroa",50000
"Alexis Kaufman",50000
"Gary Hunt",50000
"Lisa Henry",50000
"Leslie Estrada",50000
"David Prince",50000
"Candace Bass",50000
"Jonathan Barker",50000
"Gina Frey",50000
"Carol Cook",50000
"Robert Shannon",50000
"Kenneth Nguyen",50000
"Paul Quinn",50000
"Christopher Bass",50000
"Anthony Turner",50000
"Joshua Johnson",50000
"Brooke Duncan MD",50000
"Leslie Mendoza",50000
"Katherine Ford",50000
"Ronald Coleman",50000
"Mary Williamson",50000
"Lynn Phillips",50000
"Carlos Harris",50000
"Joseph Mcgee",50000
"Anne Turner",50000
"Deborah Myers",50000
"Anthony King",50000
"Matthew Rubio",50000
"Linda Lee",50000
"Michael Campbell",50000
"Lee James",50000
"Mitchell Leonard",50000
"Ashley Benjamin",50000
"Chase Williams",50000
"Brian Montgomery",50000
"Amy Richards",50000
"Robin Parker",50000
"Shawn Larson",50000
"Joseph Boyd",50000
"Lisa Blanchard",50000
"Andrew Lewis",50000
"Katie Beltran",50000
"Laura Johnson",50000
"Samantha Pruitt",50000
"Sara Mueller",50000
"Robin Jenkins",50000
"Deborah Yu",50000
"Tina Morrow",50000
"Jeremy Johnson",50000
"Kayla Lewis",50000
"Jerome Holmes",50000
"Douglas Terry",50000
"Anna Jackson",50000
"Austin Li",50000
"Adam Powers",50000
"Aaron Bush",50000
"Glenn Gomez",50000
"Casey Allison",50000
"Melissa Anderson",50000
"David Barajas",50000
"Lori Butler",50000
"Samantha Martinez",50000
"Gary Luna",50000
"Becky Stokes",50000
"Megan Lawrence",50000
"Nathan Leblanc",50000
"Steven Becker",50000
"Christina Thompson",50000
"Melissa Schmidt",50000
"Christopher Palmer",50000
"Christopher Ellis",50000
"Whitney Prince",50000
"James Peck",50000
"Kayla Collins",50000
"Michelle Green",50000
"Jason Mcconnell",50000
"Jennifer Wilson",50000
"Brittany Vazquez",50000
"Cathy Carr",50000
"Vincent Zamora",50000
"Sandra Krueger",50000
"Anthony Cruz",50000
"Mark Montes",50000
"Carlos Perez",50000
"Jill Jensen",50000
"April Rodgers",50000
"Lawrence Pearson",50000
"Steve Jones",50000
"Whitney Burnett",50000
"Cynthia Gonzalez",50000
"Heidi Zamora",50000
"Kurt Williams",50000
"David Howell",50000
"Benjamin Chang",50000
"Curtis Hunter",50000
"Debra Wells",50000
"Debra Smith",50000
"Martin King",50000
"Jake Chen",50000
"Mark Weaver",50000
"Debbie Roberts",50000
"Anthony Martinez",50000
"John Thomas",50000
"Andrew Smith",50000
"Christopher Hernandez",50000
"Kenneth Mendez",50000
"Teresa Flores",50000
"Joshua Hudson",50000
"Lisa Harris",50000
"Patrick Richardson",50000
"Mrs. Jordan Tran DVM",50000
"Robert Key",50000
"Kylie Morrison",50000
"Rodney Wall",50000
"Leah Carrillo",50000
"Hannah Nolan",50000
"Luis Williams",50000
"Glenda Mcdonald",50000
"Thomas Gonzalez",50000
"Sheryl Carey",50000
"Tonya Wade",50000
"Holly Buck",50000
"Matthew Yoder",50000
"Latoya Sanders",50000
"Philip Morgan",50000
"Taylor Nunez",50000
"Emily Gonzalez",50000
"Kimberly Booth",50000
"Stacy Bowers",50000
"Molly Oconnell",50000
"April Mack",50000
"Melanie Johnson",50000
"Linda Hoffman",50000
"Lisa Bass",50000
"Debra Villegas",50000
"Tara Walker",50000
"Donald Thomas",50000
"Tina Coleman",50000
"Jason Morris",50000
"Sara Hall",50000
"Alejandro Lynn",50000
"Kristopher Watts",50000
"Debbie Peters",50000
"April Stafford",50000
"Tracy Peck",50000
"Edwin Hopkins",50000
"Alan Robertson",50000
"Cody Steele",50000
"William Cox",50000
"Elizabeth Hernandez",50000
"Jeremy Barrett",50000
"Shelly Hopkins",50000
"Bernard Morris",50000
"Mathew Ortega",50000
"Erik Walker",50000
"Brandi Sanchez",50000
"Jillian Dennis",50000
"Karen Bishop",50000
"Jasmine Nichols",50000
"Patrick Hammond",50000
"Deanna Burgess",50000
"Miss Brenda Simon",50000
"Autumn Wolf",50000
"Sherri Austin",50000
"Matthew White",50000
"Christopher West",50000
"Dr. Vincent Nichols Jr.",50000
"Joyce Jackson",50000
"Erika Esparza",50000
"Amy Reynolds",50000
"Charles Odonnell",50000
"Dr. Kimberly Fisher MD",50000
"Charles Miller",50000
"Todd Dunn",50000
"Jennifer Carroll",50000
"Dr. Brian Larson",50000
"Michael Norman",50000
"Daniel Roberts",50000
"Jorge Alexander",50000
"Kelly Serrano",50000
"Thomas Weeks",50000
"Barry Rivera DDS",50000
"Morgan Jackson",50000
"James Smith",50000
"Dr. Joshua Mcdaniel",50000
"Christina Owens",50000
"Travis Cannon",50000
"Kristen Esparza",50000
"Joseph Dodson",50000
"Christina Strickland",50000
"John Mills",50000
"Annette Lee",50000
"Jacqueline Thompson",50000
"Jessica Moore",50000
"John Cortez",50000
"Ryan Kelly",50000
"Jack Harris",50000
"Derek Anderson",50000
"Renee Bradley",50000
"Sonia Taylor",50000
"Casey Hudson",50000
"Lisa Davis",50000
"Crystal Lewis",50000
"Lisa Garcia",50000
"Kayla Warren",50000
"Shelby Moreno",50000
"Patricia Green",50000
"Philip Flores",50000
"Hunter Phillips",50000
"Lynn Flores",50000
"Craig Clark",50000
"Alexander Goodman",50000
"Michele Sherman",50000
"Benjamin Butler",50000
"Jonathan Lopez",50000
"Daniel Jackson",50000
"Valerie Trujillo",50000
"Ashley Griffin",50000
"Henry Garcia",50000
"Ashley Ross",50000
"Adam Hancock",50000
"Brittany Little",50000
"Daniel Johnson",50000
"Rebecca Smith",50000
"Lisa Adams",50000
"Thomas Moore",50000
"Heidi Baker",50000
"Dawn Johnston",50000
"Cameron Long",50000
"Andrew Berry",50000
"Tonya Pratt",50000
"Barbara Wilson",50000
"Anne Fuentes",50000
"Todd Berry",50000
"Nicole Torres",50000
"Alexandra Morgan",50000
"Debra Harrell",50000
"Laura Allen",50000
"Zachary Miller",50000
"Sean Gilbert",50000
"Monica Hall",50000
"Andre Sharp Jr.",50000
"Hannah Gonzalez",50000
"Brian Lawson",50000
"Cindy Porter",50000
"Molly Johnson",50000
"Jason Wilson",50000
"Stacey Fletcher",50000
"Steven Lewis",50000
"Rebekah Sanchez",50000
"Catherine Harper",50000
"Scott Riley",50000
"Eugene Smith",50000
"Jeffrey Walker",50000
"April Mcintosh",50000
"Jacob Johnson",50000
"Natalie Richardson",50000
"Rickey Turner",50000
"Mrs. Kaitlyn Stewart",50000
"Kelsey Campbell",50000
"Jennifer Hill",50000
"Melanie Ramirez",50000
"David Burns",50000
"Pamela Edwards",50000
"Stephanie Foster",50000
"Tyler Rogers",50000
"Kevin Gonzales",50000
"John Perkins",50000
"Shannon Roberts",50000
"Allen Sanchez",50000
"Courtney Morales",50000
"David Schroeder",50000
"Stephanie Lucas",50000
"Erika Ibarra",50000
"Crystal Gray",50000
"Mark Parker",50000
"Jonathan Reyes",50000
"Elizabeth White",50000
"Rebecca Bryant",50000
"Patricia Reilly",50000
"Meredith Silva",50000
"Alexis Olson",50000
"Jason Martinez",50000
"Laura Owens",50000
"Joseph Galvan",50000
"Scott Lopez",50000
"Curtis Reilly",50000
"Regina Mcbride",50000
"Edward Cummings DDS",50000
"Michael Gonzales",50000
"Douglas Roberts",50000
"Andrew Vaughan",50000
"Lauren Hamilton",50000
"Danielle Griffin",50000
"Melissa Green",50000
"Richard Fuentes",50000
"Michelle Martinez",50000
"Christine Bennett",50000
"Ronald Harvey",50000
"Patricia Taylor",50000
"Amanda Burns",50000
"Roberto Doyle",50000
"Dalton Taylor",50000
"Dawn Miller",50000
"Ashley Baker",50000
"Jessica Barber DVM",50000
"Leah Lee",50000
"Amanda Snyder",50000
"Wendy Barnes MD",50000
"Alexis Irwin",50000
"Christine Zavala",50000
"Bobby Day",50000
"Larry Brooks",50000
"Timothy Lopez III",50000
"Ian Harris",50000
"Kimberly Charles",50000
"William Herrera",50000
"Anna Velasquez",50000
"Sarah Reed",50000
"Nancy Lozano",50000
"Mary Perry",50000
"John Arnold",50000
"Tammy Stewart",50000
"Elizabeth Mendoza",50000
"Joshua Stewart",50000
"Rebecca Cruz",50000
"Samuel Moyer",50000
"Heather Landry",50000
"Willie Henderson",50000
"Kurt Robinson",50000
"Erin Schultz",50000
"Jason Harris",50000
"Michael White",50000
"Jennifer Wells",50000
"Joseph Mason",50000
"Thomas Boyd",50000
"Andrew Wilson",50000
"Aaron Rodriguez",50000
"Elizabeth Campbell",50000
"Scott Robertson",50000
"Jacqueline Garrett",50000
"Christopher Hayes",50000
"Timothy Jones",50000
"Marc Murray",50000
"Ashley Ashley",50000
"Elizabeth Gutierrez",50000
"Charles Mitchell",50000
"Brian Smith",50000
"Melody Clarke",50000
"Brandon Santos",50000
"Stephen Mendoza",50000
"Theresa Williams",50000
"Anthony Hall",50000
"Cynthia Lucas",50000
"Thomas Harrison",50000
"Ann Dunn",50000
"Robert Christian",50000
"William Quinn",50000
"Kaitlyn Pennington",50000
"Brian Hoffman",50000
"Paige Alvarado",50000
"Brandon Garrett",50000
"Mary Nolan",50000
"Matthew Lynch",50000
"Corey Reed",50000
"Bruce Bradley",50000
"Marcus Adams",50000
"Craig Johnson",50000
"David Rogers",50000
"Cynthia Hammond",50000
"Victoria Cooper",50000
"Lee Willis",50000
"Sarah Cole",50000
"Cynthia Ortiz",50000
"Diane Miller",50000
"Timothy Yates",50000
"Carolyn Perez",50000
"Gabriel Mccormick",50000
"Lisa Perry",50000
"Nancy Lewis",50000
"Lauren Bailey",50000
"Joshua Jones",50000
"Dennis Harrington",50000
"Keith Flores",50000
"Laura Wright",50000
"Laura Anderson",50000
"Leah Cook",50000
"Jodi Adams",50000
"Brian Flores DDS",50000
"Heidi Bartlett",50000
"Brenda Burton",50000
"Susan Bates",50000
"Kathleen Salazar",50000
"Jeffery Esparza",50000
"Susan Grant",50000
"Stephanie Ballard",50000
"Laura Knight",50000
"Brianna Hamilton",50000
"Pam Diaz",50000
"Teresa Martin",50000
"Jeffrey Young",50000
"Jessica Garcia",50000
"Rachel Coleman",50000
"Kimberly Roman",50000
"Beth Carter",50000
"Kelly Warner",50000
"Dale Hunter",50000
"Alexander Evans",50000
"Robert Nichols",50000
"Dawn Flores",50000
"Kelly Williams",50000
"Christopher Terry",50000
"Sandra Patterson",50000
"Bridget Rose",50000
"Matthew Morgan",50000
"Samantha Hudson",50000
"Cheryl Turner",50000
"Sarah French",50000
"Alyssa Martinez",50000
"Carol Brown",50000
"Toni Hudson",50000
"Matthew Velazquez",50000
"Christopher Garza",50000
"Susan Scott",50000
"Logan Gomez",50000
"Tracey Cox",50000
"Logan Ramsey",50000
"Cynthia Diaz",50000
"Willie Casey",50000
"Elizabeth White",50000
"Sarah Smith",50000
"Annette Bridges",50000
"Briana Martin",50000
"Shannon Wheeler",50000
"Kevin Christensen",50000
"Dylan Murphy",50000
"Devin Mann",50000
"Sara Allison",50000
"Ruben Blanchard",50000
"Trevor Maldonado",50000
"Eric Hess",50000
"Alyssa Norris",50000
"James Fisher",50000
"Timothy Williams",50000
"Terri George",50000
"Suzanne Meyer",50000
"Christina Morrison",50000
"Grant Walker",50000
"Terry Scott",50000
"David Johnson",50000
"Cynthia Harris",50000
"Carol Richards",50000
"Joseph Nelson",50000
"Robert Reynolds",50000
"James Mccormick",50000
"Jeffery Cole",50000
"Tyler Medina",50000
"Michael Ritter",50000
"Lisa Reid",50000
"Erin Crane",50000
"Paul Martin",50000
"Miguel Wade",50000
"Charles Love",50000
"Amy Williams",50000
"Sharon Herrera",50000
"Keith Moore",50000
"Paula Elliott",50000
"Melissa Wright",50000
"Kevin Flores",50000
"Laura Flores",50000
"Michael Graves",50000
"Jason Walker",50000
